Position (mm);10 x 10 MLC parked X d10cm (LR);10 x 10 MLC parked X d10cm (GT);10 x 10 MLC parked Y d10cm (LR);10 x 10 MLC parked Y d10cm (GT);10 x 10 MLC defined X d10cm (LR);10 x 10 MLC defined X d10cm (GT);10 x 10 MLC defined Y d10cm (LR);10 x 10 MLC defined Y d10cm (GT);10 x 10 MLC defined X d15cm (LR);10 x 10 MLC defined X d15cm (GT);10 x 10 MLC defined Y d15cm (LR);10 x 10 MLC defined Y d15cm (GT);10 x 10 MLC defined X d20cm (LR);10 x 10 MLC defined X d20cm (GT);10 x 10 MLC defined Y d20cm (LR);10 x 10 MLC defined Y d20cm (GT);10 x 10 MLC defined X d25cm (LR);10 x 10 MLC defined X d25cm (GT);10 x 10 MLC defined Y d25cm (LR);10 x 10 MLC defined Y d25cm (GT);5 x 5 MLC parked X d10cm (LR);5 x 5 MLC parked X d10cm (GT);5 x 5 MLC parked Y d10cm (LR);5 x 5 MLC parked Y d10cm (GT);5 x 5 MLC defined X d10cm (LR);5 x 5 MLC defined X d10cm (GT);5 x 5 MLC defined Y d10cm (LR);5 x 5 MLC defined Y d10cm (GT);15 x 15 MLC parked X d10cm (LR);15 x 15 MLC parked X d10cm (GT);15 x 15 MLC parked Y d10cm (LR);15 x 15 MLC parked Y d10cm (GT);15 x 15 MLC defined X d10cm (LR);15 x 15 MLC defined X d10cm (GT);15 x 15 MLC defined Y d10cm (LR);15 x 15 MLC defined Y d10cm (GT)
489;0.00033358;0.000288846;0.000595857;0.000541682;0.000419343;0.000276927;0.000526286;0.000457981;0.000474281;0.000346893;0.000625051;0.000575936;0.000585686;0.00050608;0.000710339;0.000644432;0.000704136;0.000629573;0.000867889;0.00080273;0.000178115;0.00011295;0.000328001;0.000216479;0.000364183;0.000203571;0.000298034;0.000194472;0.000615984;0.000577319;0.001188239;0.001121256;0.000570705;0.000483799;0.001067884;0.000990954
491;0.000333291;0.000276611;0.000568714;0.000515855;0.000406292;0.000301565;0.000513644;0.000445259;0.000474658;0.000346386;0.000589854;0.0005586;0.000585185;0.000482121;0.00071092;0.000666867;0.000736442;0.00059557;0.00087133;0.000802065;0.000150709;9.87E-05;0.000309029;0.000229867;0.000369421;0.000203117;0.000283841;0.000209433;0.000602832;0.000565516;0.001140363;0.001097342;0.000571891;0.000472384;0.001069367;0.000967873
493;0.000321607;0.000276845;0.000581544;0.000528612;0.000405634;0.000289848;0.000489962;0.000448648;0.000475042;0.00036413;0.000608636;0.000558447;0.000561273;0.000458417;0.000736926;0.00066802;0.000703599;0.000595913;0.000833157;0.000802065;0.000165975;9.88E-05;0.000323838;0.000229867;0.000352681;0.000203462;0.00029634;0.000194341;0.000603269;0.000553738;0.001122995;0.001074956;0.000559208;0.000473291;0.001058976;0.000942977
495;0.000307933;0.000264662;0.000582029;0.000516168;0.000406292;0.000277249;0.000501006;0.000432781;0.000475042;0.000364556;0.000591265;0.000558103;0.000562213;0.000482821;0.000711457;0.000643121;0.000737101;0.000596958;0.00080112;0.00076806;0.000164926;0.000113094;0.000309029;0.000230015;0.000378206;0.000188706;0.000292952;0.000194616;0.000579621;0.000541649;0.00109101;0.001061354;0.000547687;0.000472518;0.001058222;0.000943244
497;0.000320747;0.000251985;0.000571499;0.000516324;0.000406292;0.000276754;0.000501805;0.000443698;0.000475042;0.000346588;0.000608636;0.000541034;0.000560819;0.000482121;0.00068613;0.00061838;0.000703003;0.000629202;0.000805538;0.000768504;0.000166499;9.86E-05;0.000298122;0.000203078;0.000366803;0.000203462;0.000294639;0.000194472;0.000569004;0.000530182;0.001094128;0.001038631;0.000546925;0.000460704;0.001032287;0.000931956
499;0.000308739;0.000251308;0.000571962;0.000503593;0.000405956;0.000277077;0.000488804;0.000430038;0.000457835;0.000329451;0.000590335;0.000540728;0.000560819;0.000434289;0.000687757;0.000619061;0.000636544;0.000596264;0.000835143;0.000731882;0.000163892;9.88E-05;0.000310347;0.000216614;0.000386401;0.000188925;0.00028223;0.000194066;0.000557147;0.00051812;0.001091791;0.001015597;0.000535025;0.000449129;0.001011369;0.000920669
501;0.000307655;0.000252136;0.00054799;0.000491435;0.000418996;0.000277399;0.000476582;0.000430038;0.000474658;0.000329837;0.000589854;0.000523009;0.000562213;0.000457747;0.000664056;0.000617646;0.000671203;0.000530165;0.000762303;0.000732311;0.000164926;9.87E-05;0.000294355;0.000202325;0.0003809;0.000203227;0.000294639;0.000179394;0.000542575;0.000507196;0.001069072;0.001002669;0.000523146;0.000447422;0.00099808;0.000908368
503;0.000308196;0.00025116;0.000568254;0.000491877;0.000404958;0.000276111;0.000463631;0.000419568;0.000457835;0.000329741;0.000572503;0.000523009;0.000560819;0.000433783;0.000689932;0.000594162;0.000636544;0.000562317;0.000797339;0.000732947;0.000164412;0.000112878;0.000296851;0.000216345;0.0003809;0.000188925;0.00029634;0.000179892;0.000543733;0.000518249;0.001047072;0.000991424;0.000546542;0.000437448;0.000964452;0.000883819
505;0.000295612;0.000251535;0.000543989;0.000479406;0.000405294;0.000264485;0.000464719;0.000420545;0.000458583;0.000329355;0.00057295;0.000522093;0.000585185;0.000409921;0.000664056;0.000594477;0.000670097;0.00053001;0.000800486;0.000732311;0.000164926;0.000112734;0.000299384;0.000216749;0.000395022;0.000203806;0.00029634;0.000179263;0.000533825;0.000494409;0.001031622;0.000982667;0.000547303;0.000436835;0.0009716;0.000874159
507;0.000283256;0.000251985;0.000520957;0.000466233;0.000418996;0.00025189;0.000488804;0.000393453;0.00047703;0.000328878;0.000573425;0.000504527;0.000536417;0.000433906;0.000664056;0.000617122;0.000669515;0.00053001;0.000767736;0.000732097;0.000164412;0.000112805;0.000309029;0.000216076;0.000412062;0.000203352;0.000279002;0.000179394;0.000532682;0.000471682;0.001033091;0.000967276;0.000511246;0.000425607;0.000961759;0.000872025
509;0.000295358;0.000239172;0.000532482;0.000464436;0.000406971;0.000264341;0.000464361;0.000393926;0.000440957;0.000329741;0.000572503;0.000505138;0.000512484;0.000434033;0.000663013;0.000617122;0.000670097;0.000529702;0.000766546;0.000733804;0.00016545;9.87E-05;0.000296851;0.00021621;0.0003809;0.000202538;0.00028223;0.000180023;0.000509005;0.000471267;0.000999288;0.000954399;0.000523146;0.000424914;0.00093999;0.000873919
511;0.00028275;0.000226245;0.000521796;0.000440901;0.000405634;0.000264178;0.000452139;0.000395054;0.000460114;0.000328878;0.000573425;0.000504107;0.000535973;0.000409563;0.000617596;0.000569736;0.000603538;0.000529084;0.000766546;0.000700908;0.00016545;9.86E-05;0.000296851;0.000189421;0.000395022;0.000188816;0.000266577;0.000179394;0.000508273;0.000459878;0.000987523;0.000931366;0.000487803;0.000401632;0.00093999;0.000861191
513;0.000269906;0.000226786;0.000520516;0.000441291;0.000417622;0.00025189;0.000452493;0.000392775;0.000457464;0.000311568;0.000556032;0.000486502;0.000536861;0.000410038;0.000639331;0.000593953;0.000636544;0.000497031;0.000767115;0.000696222;0.00015166;9.87E-05;0.000299384;0.000202701;0.000389426;0.000203227;0.00028061;0.000179131;0.000496812;0.000471267;0.000984732;0.000921132;0.000474251;0.000390138;0.000913635;0.000849157
515;0.00026921;0.000226583;0.000507302;0.000427909;0.000406292;0.000264178;0.000464361;0.000381855;0.000456316;0.000312387;0.000555592;0.000485548;0.000536417;0.000410278;0.000663538;0.000593481;0.000603042;0.000530319;0.000736108;0.000628789;0.00015118;9.88E-05;0.000309029;0.000189421;0.000406203;0.000203227;0.000277433;0.000194341;0.000497177;0.000447971;0.000964014;0.000895507;0.00049866;0.000413686;0.000926793;0.000825568
517;0.000269906;0.000226922;0.000495742;0.000441552;0.000406634;0.000251755;0.000440267;0.000382321;0.000456692;0.000311932;0.000552977;0.000486655;0.000536861;0.000410038;0.000616119;0.000543841;0.000603042;0.000496743;0.000737267;0.000662372;0.000149769;9.87E-05;0.000296851;0.000189071;0.000420226;0.000203117;0.000279002;0.000179263;0.000496812;0.000435805;0.000938497;0.000885195;0.000487803;0.000401099;0.000902381;0.000826235
519;0.000282519;0.000213612;0.000509375;0.000427545;0.000405634;0.000239446;0.000452493;0.000369562;0.000423667;0.000312387;0.000536969;0.000486808;0.000535973;0.000409921;0.000616119;0.000568897;0.000603042;0.000496883;0.000733796;0.000662757;0.00015166;9.88E-05;0.000295589;0.000189192;0.000423217;0.000203352;0.000279002;0.000179131;0.000473831;0.000448074;0.000938497;0.000884211;0.000475587;0.000401312;0.000901121;0.000791707
521;0.000269681;0.000213867;0.000495742;0.00044064;0.000405956;0.000252344;0.000440267;0.000368066;0.000440224;0.000294772;0.000538234;0.000468364;0.000536861;0.000386145;0.000616119;0.000568897;0.000604042;0.000463357;0.000734951;0.000697641;0.00015118;9.86E-05;0.000298122;0.000202957;0.000454678;0.000217873;0.000268117;0.000164551;0.000473831;0.000412249;0.000915691;0.000872163;0.000476257;0.000366003;0.000880487;0.000789545
523;0.000257044;0.00021406;0.000483743;0.000415569;0.000418309;0.00025189;0.000441309;0.000368498;0.00043986;0.000295029;0.000538668;0.000450339;0.000512051;0.000386033;0.000592427;0.000543526;0.000570512;0.000496448;0.000700967;0.000697841;0.00015166;9.87E-05;0.000283359;0.00017567;0.000437339;0.000204041;0.000279002;0.000179263;0.000462989;0.000413284;0.000894116;0.000861592;0.00047525;0.000366003;0.000878634;0.000766811
525;0.000269434;0.000214445;0.000482954;0.000402994;0.000431681;0.000238054;0.000440267;0.000368498;0.00043986;0.000295029;0.000537801;0.000450989;0.000512051;0.000361803;0.000592427;0.00054447;0.00060159;0.00046525;0.000702097;0.000662949;0.000164412;9.86E-05;0.000296851;0.000189192;0.000448247;0.000202882;0.000292952;0.000179013;0.000461651;0.000400575;0.000894116;0.000837289;0.000463048;0.000366403;0.000857904;0.000768065
527;0.000256602;0.000213612;0.000483336;0.000416194;0.000444761;0.000237777;0.000440267;0.000345298;0.000440593;0.000294857;0.000520876;0.000450759;0.000512051;0.000386033;0.000617596;0.000545099;0.0005691;0.000496308;0.000700425;0.000662565;0.000163892;9.86E-05;0.000294355;0.000189071;0.000462246;0.000202882;0.000263562;0.000179512;0.000436735;0.000400135;0.000881107;0.000814152;0.000451808;0.000366403;0.000853703;0.000757285
529;0.0002442;0.000201348;0.000471332;0.000403723;0.000444385;0.000238888;0.000428704;0.000340908;0.000440593;0.000294857;0.000521696;0.000450072;0.000512484;0.000361803;0.000593379;0.000544942;0.000570022;0.000463216;0.000700425;0.000627873;0.00016545;9.86E-05;0.000280975;0.000189071;0.000493753;0.000202992;0.000277433;0.000179013;0.000437672;0.000400471;0.000880462;0.000791662;0.000463354;0.000367096;0.000852498;0.000752135
531;0.000257044;0.000201408;0.000483336;0.00040276;0.000432052;0.000241268;0.000427014;0.00035598;0.000421566;0.000277029;0.000504717;0.000432353;0.000511617;0.000386825;0.000593379;0.000521553;0.000602539;0.000430258;0.000701554;0.000663341;0.00015118;9.87E-05;0.000283359;0.00017567;0.000486777;0.000217121;0.000279002;0.000179394;0.000437672;0.000388693;0.000859438;0.000802363;0.000439604;0.000354295;0.000821004;0.000753576
533;0.000256602;0.000201348;0.000471332;0.000402031;0.000455951;0.000239446;0.00042804;0.000342291;0.000440224;0.000277433;0.000486545;0.000415169;0.000463282;0.000341062;0.000568736;0.000519576;0.000603042;0.00043051;0.000667583;0.000628789;0.00016545;9.86E-05;0.000277445;0.00018895;0.000504266;0.000202992;0.000279002;0.000164328;0.000425237;0.000376916;0.000848278;0.000778112;0.000451479;0.000354108;0.00083173;0.000719607
535;0.000243986;0.000201286;0.000457442;0.00038982;0.000470561;0.000239296;0.000416468;0.000342902;0.000439492;0.000295029;0.00050391;0.000416124;0.000512051;0.000363284;0.000592881;0.000517768;0.000570022;0.000398674;0.000634198;0.000628427;0.000152623;8.46E-05;0.000284573;0.000175778;0.000528502;0.000217622;0.000268117;0.00016421;0.000413421;0.000377123;0.000834704;0.000767618;0.000452111;0.000342107;0.000807394;0.000718833
537;0.0002442;0.000201226;0.000445808;0.000365426;0.000469773;0.000237628;0.000416129;0.000343903;0.000440957;0.000277675;0.000504297;0.000451256;0.000486458;0.000334947;0.000569632;0.000517915;0.000535194;0.000430636;0.000700967;0.000628057;0.000137876;9.85E-05;0.000283359;0.000175778;0.000539934;0.000218123;0.000283841;0.00016421;0.000402469;0.000353748;0.000834105;0.000743574;0.000439908;0.000342667;0.000781462;0.000683664
539;0.000243769;0.000188708;0.000458562;0.000377454;0.000456713;0.00022591;0.000404213;0.00033;0.000458583;0.000277029;0.000486545;0.000413107;0.000487648;0.000359703;0.000545885;0.000520336;0.000570512;0.000429879;0.000668104;0.00062751;0.000153107;9.87E-05;0.000284573;0.000161959;0.000554156;0.000216635;0.000266577;0.000164328;0.000401606;0.000365448;0.000797716;0.000742745;0.000438361;0.000342667;0.000794408;0.000673524
541;0.000244417;0.000188989;0.000446529;0.000365764;0.000495181;0.000239578;0.000391342;0.00033;0.000438787;0.000277675;0.000486925;0.000413603;0.000464031;0.000337383;0.000569181;0.000494405;0.000570512;0.00043051;0.000668634;0.000593166;0.000152147;8.46E-05;0.000267595;0.000175239;0.000582575;0.000202647;0.00028061;0.000164433;0.000402469;0.000366794;0.000786554;0.000721396;0.000440831;0.000342294;0.0007599;0.000672244
543;0.00024314;0.000188762;0.000433426;0.000364436;0.00049599;0.000238888;0.000391342;0.000317667;0.000423305;0.000276786;0.000468775;0.000396878;0.000487648;0.000338073;0.000545885;0.000493828;0.000535612;0.000396696;0.000667583;0.000629344;0.00015118;9.86E-05;0.000283359;0.000175778;0.000588306;0.000203352;0.000269649;0.000164092;0.000402469;0.000341013;0.000787666;0.000719556;0.000440531;0.000330586;0.000770699;0.000659542
545;0.0002442;0.000176337;0.000421726;0.000364436;0.000507029;0.000239446;0.000390726;0.000317855;0.000440593;0.000277433;0.000487311;0.000396076;0.000464817;0.000313654;0.000568736;0.000494693;0.000536506;0.00039739;0.000668634;0.00059542;0.00015118;0.000112662;0.000267595;0.000176006;0.000602305;0.000217747;0.000251103;0.000148857;0.000377719;0.000352946;0.000776467;0.000694606;0.000426822;0.000318692;0.000747507;0.000649189
547;0.000243986;0.00018865;0.000421044;0.000353345;0.000507865;0.000238888;0.000391032;0.000304247;0.000422974;0.000260244;0.000469527;0.000378735;0.000488877;0.000337383;0.000545885;0.000494547;0.00056954;0.000397972;0.000634198;0.000591273;0.00015118;9.86E-05;0.000268719;0.000162053;0.000606631;0.00021687;0.000235816;0.000164328;0.00038979;0.000318285;0.000764719;0.000695176;0.000450526;0.00033104;0.000724799;0.000649002
549;0.000231147;0.000188762;0.00042207;0.000352408;0.000508287;0.000226173;0.000366589;0.000303907;0.00045896;0.000277595;0.000451073;0.00039619;0.000487262;0.00033768;0.000547605;0.000494405;0.000536037;0.000397972;0.000668104;0.000591783;0.000150232;9.85E-05;0.000267595;0.000175132;0.000588306;0.000217372;0.000265053;0.000164092;0.000377975;0.000329701;0.000730463;0.000660949;0.000438982;0.000318852;0.000712406;0.000637395
551;0.000243573;0.000188877;0.00042207;0.000352304;0.000495181;0.000226173;0.00037881;0.000318793;0.000439129;0.000259943;0.000468775;0.000396648;0.000487648;0.00033768;0.000545045;0.000445871;0.00056954;0.000398786;0.000700425;0.000556973;0.000152147;8.44E-05;0.000268719;0.000161663;0.000616328;0.000203227;0.000269649;0.000149276;0.00036618;0.000330167;0.000716622;0.000648979;0.000428029;0.000307065;0.000710929;0.000601985
553;0.000231356;0.000188931;0.000408977;0.000353033;0.000519722;0.00021424;0.000342975;0.000292753;0.000423667;0.000260321;0.000469153;0.000396648;0.000462906;0.000289439;0.00054417;0.000470093;0.00056813;0.000363323;0.000633735;0.000557949;0.000150709;9.86E-05;0.000269867;0.000175455;0.000625877;0.000218249;0.000252548;0.000149066;0.000366687;0.000318467;0.000705374;0.000649342;0.000428323;0.000307305;0.00069808;0.000612952
555;0.000231356;0.000163449;0.000396923;0.000339729;0.000507865;0.000213609;0.000366312;0.000291906;0.000422283;0.000259943;0.000451073;0.000378513;0.000463659;0.00031347;0.00054548;0.000469412;0.000535194;0.000364593;0.000600364;0.000558599;0.000165975;0.00011295;0.000252084;0.000162161;0.000616328;0.000232393;0.000252548;0.000164092;0.000366687;0.000318027;0.000682841;0.000636983;0.000439908;0.000307305;0.000676311;0.000600998
557;0.000231761;0.000176231;0.00039659;0.000327337;0.000520997;0.000214358;0.000354386;0.000292112;0.000440957;0.000242967;0.000451788;0.000378403;0.000463282;0.000313833;0.00054417;0.000469139;0.000536932;0.000398905;0.000634198;0.000557461;0.000165975;9.84E-05;0.000228413;0.000161461;0.000620728;0.00021651;0.000252548;0.00016421;0.000354863;0.000306663;0.000694614;0.000638071;0.000428029;0.00029549;0.000663061;0.00057789
559;0.000231147;0.000163741;0.000396261;0.000327128;0.000533706;0.000213244;0.000367166;0.000291574;0.000440224;0.000242754;0.000451417;0.000377964;0.000439246;0.000313194;0.000522175;0.000470371;0.000536506;0.000365659;0.000632713;0.000558274;0.000167556;9.84E-05;0.000258558;0.000161757;0.000625877;0.00021687;0.000238518;0.00016421;0.000354615;0.000306068;0.000683333;0.000613561;0.000415543;0.00029669;0.00065305;0.000566256
561;0.000217731;0.000176285;0.000385146;0.000327337;0.000521418;0.000214107;0.000342165;0.000280529;0.000458583;0.000242754;0.000433722;0.000342465;0.000439246;0.000313654;0.000498428;0.000445352;0.000502124;0.000362271;0.000633735;0.000557949;0.00016545;9.85E-05;0.000256372;0.000148464;0.000616328;0.000232002;0.000251103;0.000149486;0.00034353;0.000294782;0.000680399;0.000613924;0.000428029;0.000306638;0.000676311;0.00057789
563;0.000230936;0.000176285;0.00039659;0.000327337;0.000507865;0.000213609;0.000354386;0.000279877;0.00045896;0.00024332;0.000452128;0.000361123;0.000463659;0.00031347;0.000497626;0.000420977;0.00050299;0.000364382;0.000566557;0.000557624;0.00015166;9.85E-05;0.000240835;0.000162255;0.000611952;0.000217497;0.000251103;0.000163752;0.000343286;0.000294212;0.00065788;0.000591123;0.000417301;0.000306211;0.000664453;0.000554462
565;0.000218121;0.000163496;0.000384512;0.000314449;0.000520997;0.000214492;0.000354662;0.000266991;0.000457088;0.000260171;0.000416701;0.000359336;0.000463659;0.000265321;0.000498042;0.000445095;0.000535612;0.000330582;0.000600364;0.000523996;0.000152623;9.86E-05;0.000255283;0.000148181;0.000625191;0.000217121;0.000238518;0.000148962;0.000331438;0.000294549;0.00064614;0.000588636;0.000425614;0.000307065;0.000639826;0.00054176
567;0.000218121;0.000176496;0.000371194;0.000302786;0.000520569;0.00021461;0.000342165;0.000266848;0.000494278;0.000242541;0.000435427;0.000342167;0.000462906;0.00028995;0.000498813;0.00041963;0.000535612;0.000364593;0.000567482;0.000522466;0.000152147;9.84E-05;0.00024288;0.000161757;0.000625191;0.000217121;0.000252548;0.000149066;0.000343286;0.000282926;0.000635301;0.000579309;0.000414082;0.000283596;0.000615269;0.000554755
569;0.000218494;0.000163595;0.000371797;0.000301796;0.000508704;0.000215113;0.000342975;0.000266079;0.000460114;0.000225874;0.000435094;0.00036165;0.000439608;0.00028927;0.000474681;0.000420244;0.000501719;0.000364277;0.000600364;0.000523227;0.000153592;0.000112591;0.000241848;0.000162053;0.000620728;0.000217246;0.000235816;0.000149171;0.000333113;0.00025906;0.000634847;0.000555032;0.000415834;0.000283516;0.000616996;0.000519212
571;0.000205289;0.000163595;0.000358836;0.000301692;0.00049477;0.000212748;0.000330453;0.000267471;0.000491844;0.00024325;0.000417357;0.000360489;0.000488072;0.000289439;0.000473559;0.000395638;0.000502124;0.000330968;0.000599421;0.000488631;0.000165975;0.000112591;0.000255283;0.000161757;0.000598052;0.000217497;0.000251103;0.000149171;0.000332628;0.000271122;0.000610454;0.000556612;0.000392349;0.000283276;0.000605556;0.000518652
573;0.000218309;0.000163595;0.000372101;0.000302057;0.000508287;0.000212498;0.000330987;0.000254003;0.00049386;0.000241557;0.000416701;0.000341671;0.00043855;0.000289189;0.000475057;0.000420857;0.000536037;0.000331354;0.000566993;0.000523382;0.000152623;9.85E-05;0.00024288;0.000148464;0.000584152;0.000217121;0.000237153;0.000149276;0.000320518;0.000259189;0.000600429;0.000541714;0.000403959;0.000271782;0.000592837;0.000495597
575;0.000205109;0.000151056;0.000359709;0.000277141;0.00049477;0.000201043;0.000329681;0.000268099;0.000493474;0.000224757;0.000415717;0.000324158;0.000437824;0.000289357;0.000474305;0.000395754;0.000502535;0.000331641;0.000567912;0.000488919;0.00015166;9.85E-05;0.000229388;0.00014837;0.000584152;0.000217372;0.000223201;0.00016421;0.000321214;0.000259267;0.000586982;0.000530832;0.000403672;0.000271995;0.000568743;0.000495731
577;0.00020565;0.0001511;0.000347298;0.000277141;0.00049477;0.000201875;0.000317464;0.000254576;0.000493057;0.000242684;0.00039902;0.000324254;0.00043855;0.000289608;0.000498042;0.000396215;0.000502535;0.000363744;0.000600364;0.000488772;0.00015118;9.83E-05;0.00024392;0.000148652;0.000578411;0.000217622;0.000239894;0.000148647;0.000316661;0.000247626;0.000576476;0.000507954;0.000392897;0.000283436;0.000568332;0.000483403
579;0.000205832;0.000151282;0.000347864;0.000277792;0.000469392;0.000201984;0.000318464;0.00024059;0.000511093;0.000242894;0.000399343;0.000342068;0.000439246;0.000265474;0.000474305;0.000395523;0.000472168;0.00033087;0.000567482;0.000487781;0.00015118;9.85E-05;0.000240835;0.000148275;0.000568353;0.000217121;0.000242667;0.000148962;0.000306892;0.000259345;0.00056511;0.000518448;0.00038047;0.000283436;0.000580178;0.00049533
581;0.00020565;0.000163059;0.000346459;0.000264306;0.000495181;0.000203173;0.000318222;0.000254139;0.000510668;0.000225742;0.000381985;0.000324158;0.000437824;0.000265168;0.000450971;0.000395869;0.000470214;0.00029822;0.000567912;0.0004892;0.000165975;9.85E-05;0.00024495;0.000148181;0.000550192;0.000217121;0.000235816;0.000149486;0.000296577;0.000247487;0.000552555;0.000495155;0.000392084;0.000259671;0.000545801;0.000483269
583;0.000192632;0.000150876;0.000333816;0.00026415;0.000469773;0.000200233;0.000317722;0.000253843;0.000512364;0.000225742;0.000382274;0.000323967;0.000462535;0.000289102;0.000450604;0.000371017;0.000464039;0.00029796;0.000534938;0.000453732;0.000167556;9.85E-05;0.000241848;0.000148558;0.000543821;0.000217121;0.000238518;0.000133595;0.000296577;0.000247417;0.000552555;0.000495725;0.000379931;0.000259671;0.000533564;0.000459948
585;0.000218309;0.000151235;0.000322495;0.000264072;0.000457088;0.000187937;0.000305971;0.000241303;0.000475042;0.000242967;0.000382274;0.000306684;0.000464445;0.000289526;0.000474681;0.000371563;0.000465578;0.000331066;0.000568349;0.0004892;0.00016545;8.44E-05;0.000228413;0.000134888;0.000539934;0.000216996;0.000224488;0.000148752;0.000296139;0.000247976;0.00056511;0.00047251;0.000391537;0.000260311;0.000533564;0.000459948
587;0.000205832;0.000151326;0.000335443;0.000264306;0.000444033;0.000188257;0.000305266;0.000228993;0.000494278;0.000225088;0.0003646;0.000306329;0.000464031;0.000240917;0.000450971;0.000395754;0.000468274;0.000298395;0.000533252;0.000488491;0.000164926;9.85E-05;0.000229388;0.000148181;0.000511516;0.000217372;0.000221945;0.000148962;0.000283491;0.000235701;0.000540417;0.000471966;0.000391802;0.000248412;0.000521709;0.000448153
589;0.00020565;0.00015092;0.000321969;0.000276647;0.000444033;0.000189139;0.000305737;0.000228069;0.000492228;0.00022515;0.000381985;0.000324254;0.000462906;0.000265628;0.000474305;0.000321267;0.000469434;0.000330772;0.000535356;0.000487921;0.000152147;9.87E-05;0.000232333;0.000148275;0.000504266;0.000202757;0.000237153;0.000148857;0.000260601;0.000235636;0.000527907;0.000472121;0.000380188;0.000259389;0.000520968;0.000448047
591;0.00020547;0.000151056;0.000335177;0.000264384;0.000443657;0.000176324;0.0003055;0.000229654;0.000510668;0.000225742;0.000381985;0.000306329;0.000487262;0.000265086;0.000450604;0.000346182;0.000502535;0.000298563;0.000534938;0.000453998;0.00016545;9.86E-05;0.000231341;0.000134713;0.000507875;0.000202538;0.000237153;0.000134067;0.000271478;0.000223853;0.000529025;0.000447741;0.00038101;0.000260311;0.00050949;0.000424565
593;0.000205832;0.000138842;0.000334351;0.000252018;0.000444033;0.000188476;0.000294206;0.000216388;0.000511512;0.000208623;0.000364909;0.00028814;0.000463659;0.000265628;0.000426552;0.000346182;0.000469434;0.000331641;0.00053578;0.000453599;0.000153107;9.81E-05;0.000229388;0.000134888;0.000490267;0.000202992;0.000235816;0.000133883;0.000271478;0.000224042;0.000518389;0.000436574;0.000368313;0.000248617;0.000510568;0.000424458
595;0.000205289;0.000151373;0.000310084;0.000251716;0.000431334;0.000188595;0.00029374;0.000217915;0.000511093;0.000226006;0.000381985;0.000306416;0.000488877;0.000241413;0.000450604;0.00039633;0.000468274;0.000297869;0.000536624;0.000454124;0.000165975;8.41E-05;0.000240835;0.000134713;0.000465558;0.000202068;0.000223201;0.000134067;0.000271478;0.000223791;0.000507341;0.000436444;0.000368313;0.000248412;0.000498345;0.000412771
597;0.00020547;0.000138967;0.000334617;0.000252018;0.000418655;0.000188257;0.00029374;0.000215649;0.000493057;0.000224823;0.0003646;0.000306504;0.000487262;0.000241413;0.000426867;0.000347298;0.000469053;0.000298044;0.000503472;0.00041907;0.000152147;9.85E-05;0.000214977;0.000134793;0.000458976;0.000188064;0.000225784;0.000148857;0.000272255;0.000212073;0.000493053;0.000425018;0.00036857;0.00024814;0.000496952;0.000412904
599;0.000192632;0.000138014;0.000321969;0.000226545;0.000431681;0.000189362;0.00029374;0.000215902;0.000512364;0.000207591;0.000347517;0.000270448;0.000488072;0.000241903;0.000426196;0.000371017;0.000470214;0.000264854;0.000534098;0.000418582;0.000149769;9.84E-05;0.000228413;0.000134888;0.000465558;0.000202757;0.000238518;0.000148857;0.000284512;0.00022398;0.00050481;0.000436574;0.000380188;0.000235742;0.000484436;0.000400443
601;0.000192282;0.000138303;0.000309588;0.000238847;0.000406971;0.000189583;0.000294436;0.000215399;0.00049386;0.000225742;0.000346696;0.00028814;0.000487262;0.000241341;0.000426867;0.00034679;0.000470608;0.000298129;0.000499517;0.000418338;0.00015118;9.83E-05;0.000232333;0.000134713;0.000454678;0.000217372;0.000224488;0.000133883;0.00026023;0.000224423;0.000469581;0.000424785;0.00036857;0.000247462;0.000486125;0.000389823
603;0.000192632;0.000138303;0.000298416;0.000239203;0.000418996;0.000188815;0.000280401;0.000215649;0.000492645;0.000225283;0.000346967;0.000270448;0.00048849;0.000240708;0.000402551;0.000345479;0.000470214;0.000265472;0.000500703;0.000419439;0.00015118;9.83E-05;0.000227455;0.000134632;0.000454678;0.000201848;0.000224488;0.000133883;0.000260798;0.000211597;0.000469914;0.000401518;0.000344318;0.000236195;0.00047427;0.000378215
605;0.000192788;0.000138303;0.000310084;0.000226274;0.000393925;0.000188156;0.000281946;0.00020355;0.000493057;0.000207954;0.000346421;0.000270448;0.000489296;0.000240851;0.000427581;0.000346585;0.000434468;0.0002647;0.00053578;0.000419195;0.00016545;8.43E-05;0.000227455;0.000134888;0.000440481;0.000202538;0.000220683;0.0001337;0.00025986;0.000212013;0.000468921;0.000401285;0.00036806;0.000236712;0.000450888;0.000377495
607;0.000179936;0.000125841;0.000309328;0.00023906;0.000393925;0.000188699;0.000268835;0.000216388;0.000493057;0.000225283;0.000347242;0.000251828;0.000487262;0.000265474;0.000402861;0.000322111;0.000469827;0.000265626;0.000466948;0.000417976;0.000152623;8.44E-05;0.000229388;0.000134888;0.000420226;0.000202538;0.000225784;0.000133883;0.000236229;0.000212371;0.000447058;0.000389263;0.000356438;0.000236131;0.00046112;0.000389396
